975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:29:00 - 18:29:59;08.01.2020;0,2232;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:31:00 - 19:31:59;08.01.2020;0,2029;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:47:00 - 20:47:59;08.01.2020;0,2225;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:31:00 - 21:31:59;08.01.2020;0,1156;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:19:00 - 24:19:59;08.01.2020;0,1209;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:27:00 - 24:27:59;08.01.2020;0,1128;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:16:00 - 25:16:59;08.01.2020;0,0913;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;26:24:00 - 26:24:59;08.01.2020;0,0875;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;27:24:00 - 27:24:59;08.01.2020;0,1107;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;28:16:00 - 28:16:59;08.01.2020;0,0367;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:08:00 - 09:08:59;08.01.2020;0,0152;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:18:00 - 09:18:59;08.01.2020;0,0179;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:43:00 - 09:43:59;08.01.2020;0,0492;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:54:00 - 09:54:59;08.01.2020;0,0668;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:07:00 - 10:07:59;08.01.2020;0,0751;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:16:00 - 10:16:59;08.01.2020;0,0776;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:19:00 - 10:19:59;08.01.2020;0,0780;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:37:00 - 10:37:59;08.01.2020;0,0724;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:48:00 - 10:48:59;08.01.2020;0,0772;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:06:00 - 11:06:59;08.01.2020;0,0532;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:21:00 - 11:21:59;08.01.2020;0,0468;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:35:00 - 11:35:59;08.01.2020;0,0586;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:50:00 - 11:50:59;08.01.2020;0,0562;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:06:00 - 12:06:59;08.01.2020;0,0667;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:22:00 - 12:22:59;08.01.2020;0,0458;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:09:00 - 13:09:59;08.01.2020;0,0737;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:18:00 - 13:18:59;08.01.2020;0,0632;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:43:00 - 13:43:59;08.01.2020;0,0497;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:02:00 - 14:02:59;08.01.2020;0,0601;1,0000
1335;ТНТ 4 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:21:00 - 14:21:59;08.01.2020;0,1031;1,0000
