nan;nan;nan;nan;nan;nan;nan;TVR;TVR;Quantity;Quantity
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:26:00 - 13:26:59;08.01.2020;0,5122;0,5776;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:27:00 - 13:27:59;08.01.2020;0,4151;0,4771;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:14:00 - 14:14:59;08.01.2020;0,5635;0,6104;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:28:00 - 14:28:59;08.01.2020;0,5913;0,6209;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:29:00 - 14:29:59;08.01.2020;0,5041;0,5411;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:15:00 - 15:15:59;08.01.2020;0,9129;0,9225;2;2
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:26:00 - 15:26:59;08.01.2020;0,4430;0,4390;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;16:03:00 - 16:03:59;08.01.2020;0,5419;0,5888;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;16:22:00 - 16:22:59;08.01.2020;0,5652;0,6232;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:02:00 - 17:02:59;08.01.2020;0,4621;0,5028;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;17:14:00 - 17:14:59;08.01.2020;0,2774;0,3001;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:13:00 - 18:13:59;08.01.2020;0,7031;0,8293;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;18:32:00 - 18:32:59;08.01.2020;1,0373;1,2264;2;2
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:18:00 - 19:18:59;08.01.2020;0,5253;0,6163;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:34:00 - 19:34:59;08.01.2020;0,5906;0,6945;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:36:00 - 19:36:59;08.01.2020;0,5289;0,6207;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:37:00 - 19:37:59;08.01.2020;0,5511;0,6473;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:20:00 - 20:20:59;08.01.2020;0,6040;0,7045;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:35:00 - 20:35:59;08.01.2020;1,2443;1,4648;2;2
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:23:00 - 21:23:59;08.01.2020;0,6541;0,7599;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:26:00 - 21:26:59;08.01.2020;0,7599;0,8725;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:37:00 - 21:37:59;08.01.2020;0,5744;0,6708;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:39:00 - 21:39:59;08.01.2020;0,6393;0,7137;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:16:00 - 22:16:59;08.01.2020;0,4686;0,5261;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:19:00 - 22:19:59;08.01.2020;0,7353;0,8392;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:27:00 - 22:27:59;08.01.2020;0,6205;0,6988;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:30:00 - 22:30:59;08.01.2020;0,5979;0,6717;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:18:00 - 23:18:59;08.01.2020;0,4217;0,4790;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:20:00 - 23:20:59;08.01.2020;0,4161;0,4722;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:34:00 - 23:34:59;08.01.2020;0,2605;0,3122;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:36:00 - 23:36:59;08.01.2020;0,4364;0,5231;2;2
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:15:00 - 24:15:59;08.01.2020;0,2852;0,3382;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:17:00 - 24:17:59;08.01.2020;0,2788;0,3305;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:32:00 - 24:32:59;08.01.2020;0,2827;0,3389;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:34:00 - 24:34:59;08.01.2020;0,2742;0,3287;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:13:00 - 25:13:59;08.01.2020;0,2550;0,3057;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:15:00 - 25:15:59;08.01.2020;0,2775;0,3326;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:35:00 - 25:35:59;08.01.2020;0,2131;0,2554;1;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:38:00 - 25:38:59;08.01.2020;0,2376;0,2847;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:35:00 - 06:35:59;08.01.2020;0,5700;0,6832;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:49:00 - 06:49:59;08.01.2020;0,6646;0,7892;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:37:00 - 07:37:59;08.01.2020;0,6524;0,7820;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:51:00 - 07:51:59;08.01.2020;0,6238;0,7420;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:51:00 - 08:51:59;08.01.2020;0,8302;0,9444;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:32:00 - 09:32:59;08.01.2020;1,0126;1,1832;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:53:00 - 09:53:59;08.01.2020;1,6806;1,9997;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:20:00 - 10:20:59;08.01.2020;1,5921;1,8530;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:37:00 - 10:37:59;08.01.2020;1,6311;1,8216;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:17:00 - 11:17:59;08.01.2020;2,2699;2,5343;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:54:00 - 11:54:59;08.01.2020;2,5247;2,8312;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:11:00 - 12:11:59;08.01.2020;2,2667;2,5422;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:40:00 - 12:40:59;08.01.2020;1,9626;2,2440;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:49:00 - 12:49:59;08.01.2020;1,9877;2,2623;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:16:00 - 13:16:59;08.01.2020;2,0289;2,2711;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:52:00 - 13:52:59;08.01.2020;1,9080;2,1944;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:10:00 - 14:10:59;08.01.2020;1,6829;1,9286;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:50:00 - 14:50:59;08.01.2020;1,8532;2,1504;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:23:00 - 15:23:59;08.01.2020;1,9858;2,2756;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:55:00 - 15:55:59;08.01.2020;1,8330;2,1133;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:19:00 - 16:19:59;08.01.2020;1,8348;2,1389;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:53:00 - 16:53:59;08.01.2020;2,0054;2,3624;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:20:00 - 17:20:59;08.01.2020;1,7484;2,0505;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:54:00 - 17:54:59;08.01.2020;1,4337;1,6764;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:18:00 - 18:18:59;08.01.2020;1,4216;1,6414;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:49:00 - 18:49:59;08.01.2020;1,4869;1,7457;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:12:00 - 19:12:59;08.01.2020;1,3439;1,5707;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:29:00 - 19:29:59;08.01.2020;1,5342;1,7843;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:53:00 - 19:53:59;08.01.2020;1,0543;1,2175;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:14:00 - 20:14:59;08.01.2020;1,3942;1,5968;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:33:00 - 20:33:59;08.01.2020;1,2193;1,4100;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:53:00 - 20:53:59;08.01.2020;1,3544;1,5630;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:09:00 - 21:09:59;08.01.2020;1,4277;1,6561;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:29:00 - 21:29:59;08.01.2020;1,8274;2,1389;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:49:00 - 21:49:59;08.01.2020;1,0335;1,1955;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:10:00 - 22:10:59;08.01.2020;1,1893;1,3837;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:25:00 - 22:25:59;08.01.2020;1,5531;1,8020;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:49:00 - 22:49:59;08.01.2020;1,5216;1,7414;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:05:00 - 23:05:59;08.01.2020;1,5157;1,7447;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:09:00 - 24:09:59;08.01.2020;1,1527;1,3190;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:25:00 - 24:25:59;08.01.2020;1,1149;1,2687;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:28:00 - 24:28:59;08.01.2020;1,1194;1,2793;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:51:00 - 24:51:59;08.01.2020;0,9921;1,1243;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:13:00 - 25:13:59;08.01.2020;1,1667;1,3335;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:32:00 - 25:32:59;08.01.2020;0,9226;1,0400;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;06:17:00 - 06:17:59;08.01.2020;0,3884;0,4655;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:25:00 - 07:25:59;08.01.2020;0,5754;0,6897;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;13:53:00 - 13:53:59;08.01.2020;1,4517;1,6745;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;14:52:00 - 14:52:59;08.01.2020;1,3097;1,5162;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;15:56:00 - 15:56:59;08.01.2020;1,3359;1,5525;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:14:00 - 19:14:59;08.01.2020;1,0849;1,2857;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;19:32:00 - 19:32:59;08.01.2020;1,1707;1,3885;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:15:00 - 20:15:59;08.01.2020;0,9358;1,0734;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;20:34:00 - 20:34:59;08.01.2020;1,0161;1,1689;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:10:00 - 21:10:59;08.01.2020;1,2103;1,3977;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;21:30:00 - 21:30:59;08.01.2020;1,2087;1,4235;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:26:00 - 22:26:59;08.01.2020;1,1950;1,3619;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;22:50:00 - 22:50:59;08.01.2020;1,1128;1,2852;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:28:00 - 23:28:59;08.01.2020;1,4758;1,7018;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;23:52:00 - 23:52:59;08.01.2020;1,0705;1,2172;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;24:48:00 - 24:48:59;08.01.2020;0,9880;1,1193;1;1
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;25:56:00 - 25:56:59;08.01.2020;0,5921;0,6814;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;05:35:00 - 05:35:59;08.01.2020;0,0445;0,0534;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:37:00 - 06:37:59;08.01.2020;0,0163;0,0195;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:19:00 - 07:19:59;08.01.2020;0,0382;0,0458;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:05:00 - 08:05:59;08.01.2020;0,0465;0,0557;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:25:00 - 08:25:59;08.01.2020;0,0438;0,0524;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:47:00 - 08:47:59;08.01.2020;0,0719;0,0862;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:11:00 - 09:11:59;08.01.2020;0,0715;0,0858;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:29:00 - 09:29:59;08.01.2020;0,0967;0,1159;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:44:00 - 09:44:59;08.01.2020;0,0745;0,0893;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:03:00 - 10:03:59;08.01.2020;0,0716;0,0858;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:23:00 - 10:23:59;08.01.2020;0,1864;0,2038;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:42:00 - 10:42:59;08.01.2020;0,1969;0,2089;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:08:00 - 11:08:59;08.01.2020;0,2672;0,2555;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:25:00 - 11:25:59;08.01.2020;0,2268;0,2248;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:46:00 - 11:46:59;08.01.2020;0,2176;0,2023;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:04:00 - 12:04:59;08.01.2020;0,2193;0,2079;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:22:00 - 12:22:59;08.01.2020;0,1958;0,1797;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:49:00 - 12:49:59;08.01.2020;0,2072;0,2022;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:10:00 - 13:10:59;08.01.2020;0,2317;0,2228;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:28:00 - 13:28:59;08.01.2020;0,2667;0,2646;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:46:00 - 13:46:59;08.01.2020;0,2064;0,2278;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:06:00 - 14:06:59;08.01.2020;0,1898;0,2080;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:24:00 - 14:24:59;08.01.2020;0,2081;0,2298;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:51:00 - 14:51:59;08.01.2020;0,2303;0,2564;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:07:00 - 15:07:59;08.01.2020;0,2428;0,2715;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:25:00 - 15:25:59;08.01.2020;0,1935;0,2264;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:43:00 - 15:43:59;08.01.2020;0,2141;0,2344;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:03:00 - 16:03:59;08.01.2020;0,2852;0,3196;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:22:00 - 16:22:59;08.01.2020;0,2884;0,3235;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:40:00 - 16:40:59;08.01.2020;0,2700;0,2984;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:08:00 - 17:08:59;08.01.2020;0,1926;0,2076;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:24:00 - 17:24:59;08.01.2020;0,1866;0,1939;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:49:00 - 17:49:59;08.01.2020;0,2180;0,2322;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:11:00 - 18:11:59;08.01.2020;0,2171;0,2274;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:30:59;08.01.2020;0,2063;0,2201;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:47:00 - 18:47:59;08.01.2020;0,2008;0,2136;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:04:00 - 19:04:59;08.01.2020;0,2491;0,2621;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:21:00 - 19:21:59;08.01.2020;0,2225;0,2349;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:37:00 - 19:37:59;08.01.2020;0,2034;0,2166;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:48:00 - 19:48:59;08.01.2020;0,1938;0,2052;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:06:00 - 20:06:59;08.01.2020;0,2012;0,2100;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:23:00 - 20:23:59;08.01.2020;0,2722;0,2950;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:34:00 - 20:34:59;08.01.2020;0,2679;0,2898;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:51:00 - 20:51:59;08.01.2020;0,2706;0,2918;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:04:00 - 21:04:59;08.01.2020;0,2897;0,3146;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:19:00 - 21:19:59;08.01.2020;0,2717;0,2668;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:31:00 - 21:31:59;08.01.2020;0,2759;0,2779;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:48:00 - 21:48:59;08.01.2020;0,2700;0,2745;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:02:00 - 22:02:59;08.01.2020;0,2703;0,2728;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:17:00 - 22:17:59;08.01.2020;0,2668;0,2665;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:33:00 - 22:33:59;08.01.2020;0,2862;0,2944;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:49:00 - 22:49:59;08.01.2020;0,2712;0,2614;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:13:00 - 23:13:59;08.01.2020;0,0868;0,0818;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:35:00 - 23:35:59;08.01.2020;0,0417;0,0384;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:52:00 - 23:52:59;08.01.2020;0,1007;0,1068;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:09:00 - 24:09:59;08.01.2020;0,0641;0,0723;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:28:00 - 24:28:59;08.01.2020;0,0602;0,0714;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:48:00 - 24:48:59;08.01.2020;0,0595;0,0714;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:08:00 - 25:08:59;08.01.2020;0,0621;0,0695;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:12:00 - 25:12:59;08.01.2020;0,0135;0,0162;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:22:00 - 25:22:59;08.01.2020;0,0756;0,0827;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:41:00 - 25:41:59;08.01.2020;0,0481;0,0576;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:03:00 - 26:03:59;08.01.2020;0,1296;0,1355;1;1
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:02:00 - 27:02:59;08.01.2020;0,0247;0,0296;1;1
